5981 90937
607 406 0.060975609756098
607 1208 0.012195121951220
607 273 0.024390243902439
607 3368 0.024390243902439
607 663 0.012195121951220
607 902 0.012195121951220
607 860 0.036585365853659
607 3701 0.012195121951220
607 30 0.097560975609756
607 1328 0.012195121951220
607 2506 0.012195121951220
607 979 0.012195121951220
607 24 0.012195121951220
607 250 0.012195121951220
607 1113 0.012195121951220
607 1087 0.012195121951220
607 236 0.012195121951220
607 316 0.036585365853659
607 114 0.024390243902439
607 1139 0.012195121951220
607 144 0.024390243902439
607 5203 0.012195121951220
607 986 0.024390243902439
607 2771 0.012195121951220
607 982 0.012195121951220
607 1856 0.012195121951220
607 1000 0.012195121951220
607 1461 0.012195121951220
607 3406 0.012195121951220
608 53 0.500000000000000
608 30 0.500000000000000
609 553 0.250000000000000
609 12 0.250000000000000
609 15 0.250000000000000
609 2 0.250000000000000
610 39 0.500000000000000
610 48 0.500000000000000
611 12 0.333333333333333
611 168 0.333333333333333
611 15 0.333333333333333
612 244 0.666666666666667
612 2 0.333333333333333
613 244 0.088235294117647
613 128 0.029411764705882
613 15 0.205882352941176
613 30 0.029411764705882
613 12 0.205882352941176
613 295 0.029411764705882
613 39 0.176470588235294
613 2207 0.029411764705882
613 353 0.029411764705882
613 197 0.029411764705882
613 1089 0.029411764705882
613 578 0.029411764705882
613 16 0.058823529411765
613 406 0.029411764705882
614 15 0.750000000000000
614 122 0.125000000000000
614 23 0.125000000000000
615 616 0.100000000000000
615 53 0.300000000000000
615 944 0.100000000000000
615 147 0.100000000000000
615 323 0.200000000000000
615 177 0.100000000000000
615 5652 0.100000000000000
616 617 0.009708737864078
616 347 0.009708737864078
616 455 0.009708737864078
616 842 0.009708737864078
616 34 0.019417475728155
616 12 0.067961165048544
616 3 0.009708737864078
616 959 0.009708737864078
616 1235 0.009708737864078
616 372 0.009708737864078
616 825 0.009708737864078
616 16 0.029126213592233
616 794 0.009708737864078
616 2108 0.009708737864078
616 337 0.009708737864078
616 2647 0.009708737864078
616 380 0.009708737864078
616 2683 0.135922330097087
616 70 0.009708737864078
616 3110 0.009708737864078
616 3140 0.009708737864078
616 1164 0.009708737864078
616 3231 0.009708737864078
616 1279 0.038834951456311
616 3318 0.009708737864078
616 148 0.009708737864078
616 74 0.019417475728155
616 3940 0.009708737864078
616 1460 0.009708737864078
616 458 0.009708737864078
616 3526 0.019417475728155
616 106 0.009708737864078
616 1169 0.029126213592233
616 15 0.048543689320388
616 3106 0.009708737864078
616 4481 0.009708737864078
616 554 0.019417475728155
616 4522 0.009708737864078
616 4341 0.009708737864078
616 4551 0.009708737864078
616 2858 0.009708737864078
616 3741 0.009708737864078
616 4521 0.009708737864078
616 3352 0.009708737864078
616 3094 0.009708737864078
616 2222 0.009708737864078
616 5067 0.009708737864078
616 122 0.009708737864078
616 259 0.009708737864078
616 402 0.009708737864078
616 1640 0.009708737864078
616 2082 0.009708737864078
616 2984 0.009708737864078
616 796 0.009708737864078
616 1925 0.009708737864078
616 21 0.009708737864078
616 23 0.009708737864078
616 249 0.009708737864078
616 24 0.009708737864078
616 874 0.009708737864078
616 2593 0.009708737864078
616 5743 0.009708737864078
616 5762 0.009708737864078
616 3553 0.009708737864078
616 1990 0.009708737864078
616 60 0.009708737864078
616 170 0.009708737864078
616 244 0.009708737864078
616 3506 0.009708737864078
617 16 0.500000000000000
617 15 0.500000000000000
618 12 0.214285714285714
618 637 0.071428571428571
618 663 0.071428571428571
618 15 0.071428571428571
618 232 0.071428571428571
618 2 0.142857142857143
618 48 0.214285714285714
618 3961 0.071428571428571
618 250 0.071428571428571
619 177 0.666666666666667
619 15 0.166666666666667
619 152 0.166666666666667
620 621 0.200000000000000
620 2 0.200000000000000
620 23 0.200000000000000
620 12 0.200000000000000
620 128 0.200000000000000
621 12 0.636363636363636
621 203 0.090909090909091
621 48 0.090909090909091
621 88 0.090909090909091
621 588 0.090909090909091
622 623 0.055555555555556
622 334 0.166666666666667
622 101 0.055555555555556
622 418 0.055555555555556
622 218 0.055555555555556
622 2603 0.055555555555556
622 579 0.055555555555556
622 951 0.055555555555556
622 406 0.111111111111111
622 3270 0.055555555555556
622 173 0.055555555555556
622 69 0.111111111111111
622 12 0.055555555555556
622 53 0.055555555555556
623 15 0.086206896551724
623 269 0.017241379310345
623 116 0.017241379310345
623 51 0.051724137931034
623 1246 0.017241379310345
623 332 0.017241379310345
623 12 0.120689655172414
623 537 0.017241379310345
623 79 0.017241379310345
623 411 0.017241379310345
623 1224 0.017241379310345
623 1399 0.017241379310345
623 74 0.120689655172414
623 1566 0.017241379310345
623 53 0.017241379310345
623 2 0.103448275862069
623 935 0.034482758620690
623 1730 0.017241379310345
623 295 0.034482758620690
623 1609 0.017241379310345
623 637 0.034482758620690
623 1971 0.017241379310345
623 46 0.034482758620690
623 1366 0.017241379310345
623 2054 0.017241379310345
623 157 0.017241379310345
623 120 0.017241379310345
623 262 0.017241379310345
623 567 0.017241379310345
623 2160 0.017241379310345
623 647 0.017241379310345
624 407 0.047619047619048
624 878 0.047619047619048
624 1298 0.047619047619048
624 2217 0.047619047619048
624 406 0.047619047619048
624 218 0.333333333333333
624 146 0.047619047619048
624 242 0.142857142857143
624 839 0.047619047619048
624 2128 0.047619047619048
624 1850 0.047619047619048
624 191 0.047619047619048
624 30 0.047619047619048
625 125 0.006711409395973
625 1264 0.046979865771812
625 709 0.013422818791946
625 1342 0.033557046979866
625 1162 0.006711409395973
625 234 0.026845637583893
625 299 0.013422818791946
625 1758 0.006711409395973
625 950 0.006711409395973
625 1230 0.006711409395973
625 666 0.006711409395973
625 976 0.006711409395973
625 193 0.006711409395973
625 1337 0.006711409395973
625 1157 0.006711409395973
625 1726 0.006711409395973
625 2328 0.006711409395973
625 1259 0.040268456375839
625 3004 0.006711409395973
625 1776 0.020134228187919
625 3037 0.006711409395973
625 1396 0.013422818791946
625 1203 0.067114093959732
625 2537 0.020134228187919
625 1095 0.013422818791946
625 3201 0.006711409395973
625 728 0.020134228187919
625 952 0.033557046979866
625 3354 0.013422818791946
625 3254 0.006711409395973
625 2984 0.006711409395973
625 716 0.006711409395973
625 3572 0.006711409395973
625 2707 0.006711409395973
625 2647 0.006711409395973
625 3022 0.013422818791946
625 217 0.040268456375839
625 3630 0.006711409395973
625 3699 0.006711409395973
625 978 0.006711409395973
625 888 0.006711409395973
625 430 0.013422818791946
625 3829 0.006711409395973
625 963 0.006711409395973
625 957 0.006711409395973
625 3992 0.006711409395973
625 223 0.020134228187919
625 4119 0.006711409395973
625 202 0.006711409395973
625 1756 0.006711409395973
625 405 0.006711409395973
625 2982 0.006711409395973
625 2979 0.013422818791946
625 66 0.013422818791946
625 213 0.013422818791946
625 1111 0.013422818791946
625 3181 0.013422818791946
625 1415 0.013422818791946
625 471 0.006711409395973
625 305 0.013422818791946
625 3627 0.006711409395973
625 4741 0.006711409395973
625 3525 0.006711409395973
625 3493 0.006711409395973
625 4950 0.006711409395973
625 1413 0.006711409395973
625 2286 0.006711409395973
625 739 0.006711409395973
625 1339 0.013422818791946
625 5243 0.006711409395973
625 5247 0.006711409395973
625 5385 0.006711409395973
625 5458 0.006711409395973
625 613 0.006711409395973
625 250 0.006711409395973
625 639 0.006711409395973
625 1497 0.006711409395973
625 5689 0.006711409395973
625 4639 0.006711409395973
625 388 0.006711409395973
625 746 0.006711409395973
625 961 0.013422818791946
625 1266 0.006711409395973
625 266 0.006711409395973
625 31 0.006711409395973
625 2976 0.020134228187919
625 822 0.006711409395973
626 15 0.666666666666667
626 244 0.333333333333333
627 15 0.250000000000000
627 148 0.083333333333333
627 372 0.083333333333333
627 225 0.083333333333333
627 30 0.083333333333333
627 23 0.166666666666667
627 12 0.083333333333333
627 3494 0.083333333333333
627 855 0.083333333333333
628 2 0.285714285714286
628 12 0.285714285714286
628 23 0.142857142857143
628 15 0.142857142857143
628 25 0.142857142857143
629 12 0.200000000000000
629 2 0.066666666666667
629 966 0.066666666666667
629 60 0.066666666666667
629 15 0.133333333333333
629 244 0.133333333333333
629 1305 0.066666666666667
629 4375 0.066666666666667
629 471 0.066666666666667
629 48 0.066666666666667
629 81 0.066666666666667
630 12 0.428571428571429
630 121 0.142857142857143
630 92 0.142857142857143
630 15 0.142857142857143
630 23 0.142857142857143
631 92 0.066666666666667
631 1404 0.066666666666667
631 662 0.066666666666667
631 12 0.066666666666667
631 7 0.066666666666667
631 2207 0.133333333333333
631 491 0.066666666666667
631 15 0.133333333333333
631 383 0.066666666666667
631 122 0.066666666666667
631 5481 0.066666666666667
631 244 0.133333333333333
632 12 0.600000000000000
632 15 0.200000000000000
632 3269 0.200000000000000
633 12 0.052631578947368
633 145 0.052631578947368
633 501 0.052631578947368
633 3 0.052631578947368
633 376 0.052631578947368
633 60 0.210526315789474
633 2221 0.052631578947368
633 26 0.052631578947368
633 82 0.052631578947368
633 884 0.052631578947368
633 3659 0.052631578947368
633 418 0.052631578947368
633 114 0.105263157894737
633 4058 0.052631578947368
633 39 0.052631578947368
634 48 0.071428571428571
634 225 0.017857142857143
634 40 0.035714285714286
634 81 0.011904761904762
634 114 0.047619047619048
634 30 0.220238095238095
634 15 0.065476190476190
634 782 0.005952380952381
634 12 0.071428571428571
634 2280 0.005952380952381
634 2507 0.017857142857143
634 53 0.017857142857143
634 2065 0.005952380952381
634 25 0.023809523809524
634 479 0.005952380952381
634 367 0.005952380952381
634 244 0.053571428571429
634 51 0.011904761904762
634 418 0.011904761904762
634 1203 0.005952380952381
634 26 0.029761904761905
634 899 0.011904761904762
634 1506 0.005952380952381
634 625 0.011904761904762
634 207 0.005952380952381
634 839 0.035714285714286
634 157 0.005952380952381
634 1692 0.005952380952381
634 579 0.005952380952381
634 115 0.005952380952381
634 3 0.017857142857143
634 773 0.005952380952381
634 1155 0.005952380952381
634 372 0.005952380952381
634 65 0.005952380952381
634 148 0.005952380952381
634 173 0.005952380952381
634 60 0.005952380952381
634 1205 0.005952380952381
634 2470 0.005952380952381
634 2278 0.005952380952381
634 1357 0.005952380952381
634 139 0.005952380952381
634 32 0.005952380952381
634 1630 0.005952380952381
634 23 0.005952380952381
634 392 0.005952380952381
634 5255 0.005952380952381
634 1609 0.005952380952381
634 39 0.005952380952381
634 2206 0.005952380952381
634 578 0.005952380952381
634 316 0.005952380952381
634 69 0.005952380952381
634 894 0.005952380952381
635 12 0.352941176470588
635 2178 0.058823529411765
635 16 0.176470588235294
635 15 0.058823529411765
635 374 0.058823529411765
635 3577 0.058823529411765
635 81 0.058823529411765
635 907 0.058823529411765
635 51 0.058823529411765
635 293 0.058823529411765
636 85 1.000000000000000
637 638 0.008000000000000
637 3 0.592000000000000
637 157 0.008000000000000
637 53 0.096000000000000
637 177 0.040000000000000
637 2873 0.008000000000000
637 173 0.040000000000000
637 3937 0.008000000000000
637 114 0.032000000000000
637 7 0.024000000000000
637 149 0.008000000000000
637 98 0.016000000000000
637 2460 0.008000000000000
637 15 0.024000000000000
637 295 0.008000000000000
637 556 0.008000000000000
637 4959 0.008000000000000
637 147 0.016000000000000
637 975 0.008000000000000
637 84 0.008000000000000
637 85 0.008000000000000
637 475 0.016000000000000
637 25 0.008000000000000
638 639 1.000000000000000
639 12 0.444444444444444
639 1746 0.111111111111111
639 4109 0.111111111111111
639 21 0.111111111111111
639 704 0.111111111111111
639 2 0.111111111111111
640 60 0.200000000000000
640 23 0.100000000000000
640 839 0.100000000000000
640 3903 0.100000000000000
640 3269 0.100000000000000
640 3896 0.100000000000000
640 800 0.100000000000000
640 114 0.100000000000000
640 946 0.100000000000000
641 593 0.333333333333333
641 23 0.333333333333333
641 1752 0.333333333333333
642 60 0.181818181818182
642 114 0.090909090909091
642 1089 0.090909090909091
642 23 0.363636363636364
642 25 0.090909090909091
642 92 0.090909090909091
642 735 0.090909090909091
643 12 0.166666666666667
643 521 0.083333333333333
643 655 0.083333333333333
643 273 0.083333333333333
643 1917 0.083333333333333
643 440 0.083333333333333
643 30 0.250000000000000
643 23 0.083333333333333
643 60 0.083333333333333
644 81 0.250000000000000
644 15 0.750000000000000
645 646 0.043478260869565
645 1222 0.130434782608696
645 1245 0.086956521739130
645 15 0.043478260869565
645 709 0.043478260869565
645 988 0.043478260869565
645 1201 0.043478260869565
645 963 0.043478260869565
645 1438 0.043478260869565
645 1452 0.217391304347826
645 456 0.086956521739130
645 230 0.043478260869565
645 223 0.043478260869565
645 2141 0.043478260869565
645 937 0.043478260869565
646 207 0.200000000000000
646 12 0.200000000000000
646 3 0.200000000000000
646 74 0.200000000000000
646 15 0.200000000000000
647 60 0.020833333333333
647 37 0.187500000000000
647 12 0.020833333333333
647 1443 0.041666666666667
647 1514 0.020833333333333
647 69 0.125000000000000
647 114 0.020833333333333
647 145 0.020833333333333
647 521 0.041666666666667
647 30 0.041666666666667
647 1627 0.020833333333333
647 3218 0.020833333333333
647 392 0.041666666666667
647 2252 0.020833333333333
647 15 0.041666666666667
647 356 0.041666666666667
647 894 0.020833333333333
647 24 0.020833333333333
647 4200 0.020833333333333
647 1917 0.020833333333333
647 265 0.020833333333333
647 986 0.020833333333333
647 181 0.020833333333333
647 593 0.020833333333333
647 1573 0.020833333333333
647 1625 0.020833333333333
647 283 0.020833333333333
647 1551 0.020833333333333
647 515 0.020833333333333
648 84 0.033333333333333
648 60 0.066666666666667
648 114 0.033333333333333
648 868 0.033333333333333
648 839 0.033333333333333
648 15 0.100000000000000
648 3 0.033333333333333
648 244 0.100000000000000
648 26 0.033333333333333
648 3506 0.066666666666667
648 30 0.233333333333333
648 25 0.033333333333333
648 82 0.033333333333333
648 404 0.033333333333333
648 5588 0.033333333333333
648 582 0.033333333333333
648 118 0.033333333333333
648 816 0.033333333333333
649 12 0.666666666666667
649 15 0.333333333333333
650 177 0.026315789473684
650 85 0.026315789473684
650 148 0.052631578947368
650 3 0.236842105263158
650 625 0.052631578947368
650 159 0.026315789473684
650 2984 0.026315789473684
650 3176 0.026315789473684
650 25 0.131578947368421
650 939 0.026315789473684
650 133 0.026315789473684
650 576 0.026315789473684
650 4517 0.026315789473684
650 60 0.052631578947368
650 685 0.026315789473684
650 173 0.026315789473684
650 2990 0.026315789473684
650 1236 0.026315789473684
650 4458 0.052631578947368
650 242 0.026315789473684
650 216 0.026315789473684
650 4312 0.026315789473684
651 15 1.000000000000000
652 114 0.363636363636364
652 39 0.045454545454545
652 60 0.181818181818182
652 225 0.045454545454545
652 104 0.045454545454545
652 3 0.045454545454545
652 3017 0.045454545454545
652 372 0.045454545454545
652 2409 0.045454545454545
652 53 0.045454545454545
652 2507 0.045454545454545
652 15 0.045454545454545
653 15 0.142857142857143
653 25 0.071428571428571
653 572 0.214285714285714
653 371 0.071428571428571
653 1608 0.142857142857143
653 12 0.071428571428571
653 1854 0.071428571428571
653 1217 0.142857142857143
653 5360 0.071428571428571
654 430 0.043478260869565
654 539 0.869565217391304
654 5295 0.043478260869565
654 5556 0.043478260869565
655 478 0.272727272727273
655 1266 0.121212121212121
655 53 0.030303030303030
655 735 0.030303030303030
655 223 0.030303030303030
655 15 0.030303030303030
655 12 0.030303030303030
655 451 0.030303030303030
655 147 0.060606060606061
655 9 0.030303030303030
655 3 0.030303030303030
655 3269 0.030303030303030
655 3896 0.030303030303030
655 1535 0.030303030303030
655 879 0.030303030303030
655 625 0.030303030303030
655 190 0.030303030303030
655 30 0.121212121212121
656 15 0.808823529411765
656 334 0.029411764705882
656 12 0.029411764705882
656 475 0.014705882352941
656 101 0.044117647058824
656 579 0.014705882352941
656 1116 0.029411764705882
656 774 0.014705882352941
656 0 0.014705882352941
657 658 0.080000000000000
657 652 0.040000000000000
657 262 0.080000000000000
657 1773 0.040000000000000
657 1927 0.040000000000000
657 1566 0.040000000000000
657 15 0.200000000000000
657 1506 0.040000000000000
657 121 0.040000000000000
657 2301 0.040000000000000
657 12 0.080000000000000
657 4764 0.040000000000000
657 1238 0.040000000000000
657 51 0.040000000000000
657 68 0.040000000000000
657 16 0.080000000000000
657 1129 0.040000000000000
658 659 0.500000000000000
658 12 0.500000000000000
659 12 0.666666666666667
659 156 0.333333333333333
660 12 1.000000000000000
661 81 0.333333333333333
661 207 0.333333333333333
661 92 0.333333333333333
662 23 0.230769230769231
662 2 0.153846153846154
662 15 0.153846153846154
662 157 0.076923076923077
662 196 0.076923076923077
662 4476 0.076923076923077
662 48 0.076923076923077
662 1528 0.076923076923077
662 12 0.076923076923077
663 13 0.016666666666667
663 1312 0.016666666666667
663 0 0.016666666666667
663 97 0.016666666666667
663 60 0.100000000000000
663 1400 0.016666666666667
663 121 0.016666666666667
663 3 0.083333333333333
663 951 0.016666666666667
663 12 0.033333333333333
663 997 0.050000000000000
663 26 0.066666666666667
663 53 0.050000000000000
663 950 0.016666666666667
663 257 0.016666666666667
663 839 0.033333333333333
663 30 0.066666666666667
663 65 0.016666666666667
663 23 0.033333333333333
663 15 0.033333333333333
663 3285 0.016666666666667
663 3269 0.033333333333333
663 406 0.016666666666667
663 459 0.016666666666667
663 118 0.016666666666667
663 845 0.016666666666667
663 383 0.016666666666667
663 4126 0.016666666666667
663 869 0.033333333333333
663 582 0.016666666666667
663 3536 0.016666666666667
663 5790 0.016666666666667
663 2 0.016666666666667
663 4807 0.016666666666667
663 128 0.016666666666667
664 15 0.200000000000000
664 12 0.400000000000000
664 2 0.200000000000000
664 295 0.200000000000000
665 23 0.090909090909091
665 186 0.090909090909091
665 380 0.181818181818182
665 353 0.090909090909091
665 2149 0.090909090909091
665 277 0.181818181818182
665 1476 0.090909090909091
665 121 0.090909090909091
665 267 0.090909090909091
666 196 0.166666666666667
666 15 0.500000000000000
666 12 0.333333333333333
667 353 0.142857142857143
667 197 0.142857142857143
667 121 0.142857142857143
667 4333 0.142857142857143
667 745 0.285714285714286
667 186 0.142857142857143
668 89 0.019230769230769
668 16 0.519230769230769
668 452 0.134615384615385
668 1141 0.019230769230769
668 1180 0.019230769230769
668 12 0.076923076923077
668 2 0.019230769230769
668 2038 0.019230769230769
668 196 0.019230769230769
668 15 0.038461538461538
668 2349 0.019230769230769
668 23 0.019230769230769
668 2638 0.057692307692308
668 378 0.019230769230769
669 353 0.086956521739130
669 197 0.565217391304348
669 121 0.043478260869565
669 159 0.043478260869565
669 305 0.086956521739130
669 12 0.043478260869565
669 235 0.043478260869565
669 5093 0.043478260869565
669 88 0.043478260869565
670 128 0.578947368421053
670 92 0.052631578947368
670 388 0.052631578947368
670 23 0.052631578947368
670 12 0.105263157894737
670 197 0.052631578947368
670 39 0.052631578947368
670 5794 0.052631578947368
671 23 1.000000000000000
672 16 0.875000000000000
672 1050 0.062500000000000
672 12 0.062500000000000
673 674 0.047619047619048
673 51 0.047619047619048
673 81 0.047619047619048
673 12 0.285714285714286
673 197 0.047619047619048
673 1205 0.047619047619048
673 92 0.047619047619048
673 48 0.047619047619048
673 39 0.142857142857143
673 421 0.095238095238095
673 237 0.047619047619048
673 3285 0.047619047619048
673 15 0.047619047619048
674 106 0.022727272727273
674 15 0.181818181818182
674 12 0.204545454545455
674 120 0.045454545454545
674 235 0.022727272727273
674 2 0.045454545454545
674 88 0.022727272727273
674 490 0.022727272727273
674 84 0.022727272727273
674 121 0.068181818181818
674 411 0.022727272727273
674 81 0.068181818181818
674 2180 0.022727272727273
674 991 0.022727272727273
674 353 0.045454545454545
674 383 0.022727272727273
674 23 0.045454545454545
674 321 0.022727272727273
674 725 0.022727272727273
674 713 0.022727272727273
674 114 0.022727272727273
675 676 0.117647058823529
675 1149 0.058823529411765
675 1285 0.058823529411765
675 39 0.117647058823529
675 92 0.235294117647059
675 1719 0.058823529411765
675 2 0.058823529411765
675 385 0.058823529411765
675 4259 0.058823529411765
675 993 0.058823529411765
675 310 0.058823529411765
675 100 0.058823529411765
676 15 0.250000000000000
676 2 0.125000000000000
676 12 0.375000000000000
676 32 0.125000000000000
676 81 0.125000000000000
677 114 0.062500000000000
677 88 0.125000000000000
677 3 0.125000000000000
677 92 0.062500000000000
677 177 0.062500000000000
677 23 0.125000000000000
677 2370 0.062500000000000
677 1305 0.062500000000000
677 225 0.062500000000000
677 173 0.062500000000000
677 512 0.062500000000000
677 53 0.062500000000000
677 186 0.062500000000000
678 269 0.500000000000000
678 12 0.500000000000000
679 147 0.187500000000000
679 697 0.062500000000000
679 713 0.062500000000000
679 3 0.437500000000000
679 836 0.062500000000000
679 7 0.062500000000000
679 98 0.062500000000000
679 773 0.062500000000000
680 12 0.100000000000000
680 16 0.400000000000000
680 15 0.100000000000000
680 469 0.100000000000000
680 374 0.100000000000000
680 42 0.100000000000000
680 69 0.100000000000000
681 159 0.750000000000000
681 48 0.250000000000000
682 2 0.500000000000000
682 514 0.500000000000000
683 88 0.038961038961039
683 23 0.259740259740260
683 159 0.064935064935065
683 267 0.012987012987013
683 2 0.077922077922078
683 92 0.038961038961039
683 3 0.064935064935065
683 405 0.012987012987013
683 121 0.116883116883117
683 114 0.025974025974026
683 186 0.025974025974026
683 177 0.064935064935065
683 148 0.012987012987013
683 250 0.012987012987013
683 235 0.012987012987013
683 4055 0.012987012987013
683 1224 0.038961038961039
683 31 0.012987012987013
683 39 0.012987012987013
683 53 0.012987012987013
683 247 0.012987012987013
683 1826 0.012987012987013
683 85 0.025974025974026
683 98 0.012987012987013
684 190 1.000000000000000
685 60 0.055555555555556
685 12 0.222222222222222
685 940 0.055555555555556
685 48 0.166666666666667
685 2500 0.111111111111111
685 2411 0.055555555555556
685 15 0.111111111111111
685 128 0.055555555555556
685 295 0.055555555555556
685 323 0.055555555555556
685 406 0.055555555555556
686 186 1.000000000000000
687 15 0.277777777777778
687 12 0.444444444444444
687 2 0.055555555555556
687 39 0.111111111111111
687 173 0.055555555555556
687 997 0.055555555555556
688 101 0.142857142857143
688 34 0.142857142857143
688 190 0.285714285714286
688 2987 0.142857142857143
688 354 0.142857142857143
688 3 0.142857142857143
689 12 1.000000000000000
690 15 0.333333333333333
690 16 0.333333333333333
690 12 0.333333333333333
691 692 0.166666666666667
691 734 0.166666666666667
691 0 0.166666666666667
691 92 0.333333333333333
691 12 0.166666666666667
692 92 0.500000000000000
692 3685 0.500000000000000
693 157 0.333333333333333
693 16 0.333333333333333
693 12 0.333333333333333
694 92 0.142857142857143
694 3 0.571428571428571
694 186 0.142857142857143
694 190 0.142857142857143
695 157 0.166666666666667
695 81 0.166666666666667
695 25 0.166666666666667
695 3494 0.166666666666667
695 68 0.166666666666667
695 1036 0.166666666666667
696 360 0.142857142857143
696 39 0.285714285714286
696 567 0.142857142857143
696 121 0.142857142857143
696 88 0.142857142857143
696 353 0.142857142857143
697 459 0.090909090909091
697 12 0.090909090909091
697 2 0.090909090909091
697 4202 0.090909090909091
697 173 0.090909090909091
697 15 0.090909090909091
697 157 0.090909090909091
697 92 0.272727272727273
697 3210 0.090909090909091
698 92 0.083333333333333
698 84 0.083333333333333
698 114 0.083333333333333
698 39 0.166666666666667
698 12 0.083333333333333
698 15 0.166666666666667
698 197 0.083333333333333
698 567 0.083333333333333
698 121 0.083333333333333
698 383 0.083333333333333
699 15 0.105263157894737
699 147 0.105263157894737
699 190 0.105263157894737
699 12 0.210526315789474
699 3 0.105263157894737
699 91 0.052631578947368
699 53 0.052631578947368
699 0 0.052631578947368
699 60 0.052631578947368
699 3269 0.105263157894737
699 3748 0.052631578947368
700 35 0.142857142857143
700 12 0.285714285714286
700 3688 0.142857142857143
700 267 0.142857142857143
700 88 0.142857142857143
700 4055 0.142857142857143
701 121 0.500000000000000
701 3 0.500000000000000
702 703 1.000000000000000
703 704 0.071428571428571
703 197 0.142857142857143
703 2520 0.071428571428571
703 3059 0.071428571428571
703 3155 0.071428571428571
703 3221 0.071428571428571
703 12 0.142857142857143
703 16 0.071428571428571
703 157 0.071428571428571
703 92 0.071428571428571
703 709 0.071428571428571
703 15 0.071428571428571
704 2 0.400000000000000
704 12 0.200000000000000
704 39 0.200000000000000
704 15 0.200000000000000
705 12 0.500000000000000
705 177 0.500000000000000
706 15 0.500000000000000
706 81 0.250000000000000
706 2385 0.083333333333333
706 4409 0.083333333333333
706 2373 0.083333333333333
707 277 1.000000000000000
708 16 0.030303030303030
708 747 0.030303030303030
708 265 0.030303030303030
708 2662 0.030303030303030
708 2697 0.030303030303030
708 2831 0.030303030303030
708 148 0.030303030303030
708 1463 0.030303030303030
708 12 0.060606060606061
708 2819 0.060606060606061
708 3066 0.030303030303030
708 511 0.030303030303030
708 3316 0.030303030303030
708 60 0.030303030303030
708 709 0.060606060606061
708 3426 0.030303030303030
708 2 0.060606060606061
708 4542 0.030303030303030
708 3332 0.030303030303030
708 3599 0.030303030303030
708 2939 0.030303030303030
708 5042 0.030303030303030
708 710 0.030303030303030
708 722 0.030303030303030
708 39 0.030303030303030
708 15 0.030303030303030
708 2875 0.030303030303030
708 23 0.030303030303030
708 2942 0.030303030303030
709 2 0.162162162162162
709 51 0.081081081081081
709 88 0.027027027027027
709 15 0.270270270270270
709 295 0.027027027027027
709 1017 0.027027027027027
709 25 0.027027027027027
709 12 0.162162162162162
709 84 0.027027027027027
709 782 0.027027027027027
709 3040 0.027027027027027
709 121 0.027027027027027
709 92 0.027027027027027
709 5384 0.027027027027027
709 81 0.027027027027027
709 39 0.027027027027027
710 15 0.416666666666667
710 1021 0.083333333333333
710 12 0.250000000000000
710 2 0.166666666666667
710 704 0.083333333333333
711 712 0.031250000000000
711 411 0.062500000000000
711 629 0.031250000000000
711 16 0.281250000000000
711 48 0.031250000000000
711 0 0.062500000000000
711 2612 0.031250000000000
711 628 0.031250000000000
711 957 0.031250000000000
711 940 0.062500000000000
711 85 0.031250000000000
711 15 0.093750000000000
711 31 0.031250000000000
711 177 0.031250000000000
711 4924 0.031250000000000
711 243 0.031250000000000
711 1953 0.031250000000000
711 295 0.031250000000000
711 60 0.031250000000000
712 713 0.028169014084507
712 716 0.014084507042254
712 2 0.014084507042254
712 1019 0.014084507042254
712 12 0.056338028169014
712 81 0.112676056338028
712 86 0.042253521126761
712 1164 0.014084507042254
712 717 0.014084507042254
712 1155 0.028169014084507
712 15 0.197183098591549
712 2346 0.014084507042254
712 2745 0.014084507042254
712 302 0.028169014084507
712 2867 0.014084507042254
712 784 0.042253521126761
712 2972 0.014084507042254
712 1831 0.014084507042254
712 1257 0.014084507042254
712 728 0.014084507042254
712 3677 0.014084507042254
712 1233 0.014084507042254
712 2347 0.014084507042254
712 936 0.014084507042254
712 4406 0.014084507042254
712 703 0.014084507042254
712 1030 0.014084507042254
712 3367 0.014084507042254
712 371 0.014084507042254
712 4696 0.014084507042254
712 3283 0.014084507042254
712 60 0.014084507042254
712 914 0.014084507042254
712 4386 0.014084507042254
712 358 0.014084507042254
712 2349 0.014084507042254
712 25 0.014084507042254
712 5714 0.014084507042254
712 2008 0.014084507042254
712 69 0.014084507042254
712 274 0.014084507042254
713 23 0.312500000000000
713 1500 0.020833333333333
713 1435 0.020833333333333
713 2460 0.041666666666667
713 145 0.020833333333333
713 12 0.166666666666667
713 2207 0.020833333333333
713 15 0.083333333333333
713 845 0.020833333333333
713 1155 0.020833333333333
713 2507 0.020833333333333
713 4441 0.020833333333333
713 1225 0.020833333333333
713 16 0.041666666666667
713 2520 0.020833333333333
713 122 0.020833333333333
713 100 0.020833333333333
713 295 0.020833333333333
713 1644 0.020833333333333
713 5169 0.020833333333333
713 1266 0.020833333333333
713 39 0.020833333333333
714 186 1.000000000000000
715 12 1.000000000000000
716 15 0.192307692307692
716 784 0.038461538461538
716 128 0.038461538461538
716 12 0.230769230769231
716 376 0.038461538461538
716 92 0.038461538461538
716 491 0.038461538461538
716 3850 0.038461538461538
716 2098 0.038461538461538
716 74 0.038461538461538
716 1065 0.038461538461538
716 674 0.038461538461538
716 2987 0.038461538461538
716 2 0.115384615384615
716 159 0.038461538461538
717 326 0.071428571428571
